361.6385331705674, 1.0265103647296314
363.3230868110591, 1.310712851310484
365.00873945575256, 1.2359530904842586
366.6941722996057, 1.2329857791394545
368.37960514345883, 1.2300184677946504
370.06602709109353, 0.903985133783408
371.7515698353668, 0.8651215976979074
373.4372224800603, 0.790361836871682
375.1226553239134, 0.7873945255268495
376.8072089644051, 1.0715970121077305
378.4923670572078, 1.1583702626146817
380.17598654412797, 1.7476906594916102
381.86075998546, 1.960100696591013
383.54597302847276, 2.0289258347276586
385.23206527484695, 1.8105811749385907
386.9173882182799, 1.843510088334483
388.60282106213305, 1.8405427769896505
390.2883638064063, 1.80167924090415
391.9732471481585, 1.9781930532628849
393.65846019117134, 2.0470181913994736
395.3435633337639, 2.151739554276787
397.0285565759363, 2.2923571418948256
398.71322011684816, 2.54066340373501
400.3975539564995, 2.8966583397972556
402.0829868003526, 2.8936910284524515
403.7684196442058, 2.8907237171076474
405.4538524880589, 2.8877564057628433
407.139285331912, 2.884789094418011
408.8247181757651, 2.8818217830732067
410.5101510196182, 2.8788544717284026
412.1947046601099, 3.163056958309255
413.8791484001814, 3.4831556696308326
415.5041831131166, 3.5469587510667964
417.2478160794841, 4.195145541755409
418.93204001871527, 4.587036702558407
420.61626395794644, 4.978927863361406
422.3002680963372, 5.442611473645826
423.9849316372491, 5.690917735485982
425.66981497900133, 5.867431547844689
427.354368619493, 6.151634034425598
429.0389222599847, 6.4358365210064505
430.7223768962746, 7.079001254994381
432.37049854747727, 7.794020257450143
433.9825728608614, 8.814218989188277
435.7696635933794, 10.013589749698184
437.4534479309298, 10.549065809463997
439.2427916220614, 11.012563962789358
440.8833101623772, 12.125715970366855
442.49881137068144, 14.1118382371302
444.177760089744, 16.226748185487253
445.71746497644085, 17.947046937641915
447.53977879362594, 19.110459654424773
449.3357714601783, 19.695992608071265
450.8398086650536, 21.388942640664567
452.2998517326369, 24.105986001136074
453.69620251125326, 26.774192362390863
455.04590422485126, 29.387440271025042
456.2546623129181, 32.16127192611313
457.6039537316141, 34.90853240711263
459.00010668947414, 37.64135197290068
460.4613906327107, 39.953094323117966
462.0140437870939, 41.61463131879282
463.79670852996287, 43.217024404254005
465.42306823281234, 44.90018680533571
467.2034696930888, 46.50040835840365
468.83814053195636, 48.063902689690124
470.47934844763506, 49.994504013500446
472.1570333118656, 52.52222054637569
473.7704114438709, 55.20179260926639
475.1831047479993, 58.09274314394892
476.3449811484918, 60.887596688784214
477.4601132369351, 63.65860184244083
478.5749156241179, 66.5372956703196
479.69070711508226, 69.09292347553195
480.8528674249935, 71.79504510645374
482.1565794760943, 74.13795721402303
483.36570389889505, 76.79213478664208
484.71581590739504, 79.27137012291095
486.1118369847509, 82.04726515838787
487.50812182311506, 84.73700925448709
488.96886026062964, 87.22692741114464
490.584641215458, 89.12167746947706
492.2297406051057, 90.82384265230233
493.94698962060045, 91.89770026419245
495.63297196655446, 91.71525182914411
497.3414053983448, 90.75330718887669
498.563071029094, 88.87430673496368
499.85820352072614, 87.90283372826683
500.08706329571726, 85.24099648886288
500.75227091398096, 82.59762104816821
501.3046029506916, 79.32113578067815
501.99986048384403, 76.51104729009565
502.4316042845142, 73.11811222426238
503.56569419543825, 69.69701861014656
503.8555016034482, 66.78892985425826
504.11827350809426, 63.536286796048245
504.3361589411276, 60.526790174951
504.68023098993893, 57.37075233358816
505.29979094534633, 53.79920298361547
505.87333925817234, 49.96449707752605
506.4475469735195, 45.9144138229924
507.02228221088353, 41.692028689703335
507.5972812092559, 37.383492617036524
508.17214832712415, 33.11803201405863
508.7470813852444, 28.831033676236274
509.3362721912092, 24.984334886794926
509.9515366101936, 22.08763848696259
510.46197303672636, 19.206083323144213
511.3124374382754, 16.673915823251775
512.4436424631699, 14.1950981085796
513.6218757095321, 11.647396871172589
515.0509275246883, 9.19524874141976
516.5368011873924, 7.645840147168599
517.3844631282269, 6.029026378164275
518.8963082584086, 5.380236116418416
520.199562391092, 4.049788498517216
